time,flux,rhs_release,scale_flux,v
116,-794483.85827733,0.92205731974678,794483.85827733,46564.404582733
116.1,-792642.07006845,0.92223800797135,792642.07006845,46456.458068308
116.2,-790804.55179456,0.92241827732094,790804.55179456,46348.761797624
116.3,-788971.29326749,0.92259812876659,788971.29326749,46241.315190274
116.4,-787142.28460475,0.92277756327711,787142.28460475,46134.117668116
116.5,-785317.51540557,0.92295658181902,785317.51540557,46027.168652549
116.6,-783496.97702312,0.92313518535665,783496.97702312,45920.467568724
116.7,-781680.65888549,0.92331337485206,781680.65888549,45814.013842068
116.8,-779868.55183773,0.9234911512651,779868.55183773,45707.806898312
116.9,-778060.64539585,0.92366851555338,778060.64539585,45601.846165541
117,-776256.93009155,0.92384546867228,776256.93009155,45496.131073859
117.1,-774457.39560918,0.924022011575,774457.39560918,45390.661051372
117.2,-772662.03351194,0.92419814521251,772662.03351194,45285.43553234
117.3,-770870.83337846,0.92437387053358,770870.83337846,45180.453949145
117.4,-769083.78559077,0.92454918848476,769083.78559077,45075.715736298
117.5,-767300.8805471,0.92472410001045,767300.8805471,44971.220329619
117.6,-765522.10865436,0.9248986060528,765522.10865436,44866.967166232
117.7,-763747.46033663,0.92507270755184,763747.46033663,44762.955684566
117.8,-761976.92603769,0.92524640544537,761976.92603769,44659.185324351
117.9,-760210.49582698,0.92541970066904,760210.49582698,44555.655525599
118,-758448.16135973,0.92559259415634,758448.16135973,44452.365733453
118.1,-756689.91201941,0.92576508683857,756689.91201941,44349.315388938
118.2,-754935.73867215,0.9259371796449,754935.73867215,44246.503937745
118.3,-753185.63186279,0.92610887350231,753185.63186279,44143.93082607
118.4,-751439.58218182,0.92628016933565,751439.58218182,44041.595501391
118.5,-749697.58022773,0.92645106806764,749697.58022773,43939.497412466
118.6,-747959.61661769,0.92662157061885,747959.61661769,43837.636009329
118.7,-746225.6817461,0.9267916779077,746225.6817461,43736.010742766
118.8,-744495.76684911,0.92696139085051,744495.76684911,43634.621066437
118.9,-742769.86222781,0.92713071036145,742769.86222781,43533.466433633
119,-741047.95826932,0.92729963735259,741047.95826932,43432.546299399
119.1,-739330.04657139,0.92746817273387,739330.04657139,43331.860120304
119.2,-737616.11725729,0.92763631741313,737616.11725729,43231.407353862
119.3,-735906.16117198,0.9278040722961,735906.16117198,43131.187458982
119.4,-734200.16959438,0.92797143828642,734200.16959438,43031.199896598
119.5,-732498.13214044,0.92813841628563,732498.13214044,42931.444126515
119.6,-730800.04069937,0.92830500719316,730800.04069937,42831.919612838
119.7,-729105.88546201,0.9284712119064,729105.88546201,42732.625818154
119.8,-727415.65810578,0.92863703132061,727415.65810578,42633.562208378
119.9,-725729.34898797,0.92880246632902,725729.34898797,42534.728250708
120,-724046.9493883,0.92896751782274,724046.9493883,42436.123411024
120.1,-722368.44922481,0.92913218669087,722368.44922481,42337.747158302
120.2,-720693.84020389,0.92929647382041,720693.84020389,42239.598963317
120.3,-719023.11343486,0.9294603800963,719023.11343486,42141.678297982
120.4,-717356.26032868,0.92962390640146,717356.26032868,42043.984635508
120.5,-715693.2710899,0.92978705361673,715693.2710899,41946.517447567
120.6,-714034.13718471,0.92994982262092,714034.13718471,41849.276210155
120.7,-712378.84898957,0.93011221429083,712378.84898957,41752.26039789
120.8,-710727.39847853,0.93027422950119,710727.39847853,41655.469490408
120.9,-709079.77638306,0.93043586912471,709079.77638306,41558.902966191
121,-707435.97373532,0.9305971340321,707435.97373532,41462.56030368
121.1,-705795.98161811,0.93075802509201,705795.98161811,41366.440985063
121.2,-704159.7917181,0.93091854317113,704159.7917181,41270.544491703
121.3,-702527.39490612,0.93107868913409,702527.39490612,41174.870307195
121.4,-700898.7818149,0.93123846384355,700898.7818149,41079.417916452
121.5,-699273.94441796,0.93139786816014,699273.94441796,40984.18680526
121.6,-697652.87357197,0.93155690294253,697652.87357197,40889.176460308
121.7,-696035.56073917,0.93171556904737,696035.56073917,40794.386369743
121.8,-694421.99823088,0.93187386732935,694421.99823088,40699.816025764
121.9,-692812.17541358,0.93203179864114,692812.17541358,40605.46491544
122,-691206.08492595,0.93218936383349,691206.08492595,40511.332532581
122.1,-689603.71740657,0.93234656375512,689603.71740657,40417.418368361
122.2,-688005.06450287,0.93250339925281,688005.06450287,40323.721917802
122.3,-686410.11753982,0.93265987117137,686410.11753982,40230.242675792
122.4,-684818.86842241,0.93281598035368,684818.86842241,40136.980139608
122.5,-683231.30786236,0.93297172764062,683231.30786236,40043.933806434
122.6,-681647.42761165,0.93312711387115,681647.42761165,39951.103175099
122.7,-680067.21887726,0.93328213988229,680067.21887726,39858.487745854
122.8,-678490.67405136,0.9334368065091,678490.67405136,39766.087019966
122.9,-676917.78371927,0.93359111458469,676917.78371927,39673.90049842
123,-675348.54001637,0.93374506494028,675348.54001637,39581.927686511
123.1,-673782.93369508,0.93389865840515,673782.93369508,39490.168086772
123.2,-672220.95684095,0.93405189580664,672220.95684095,39398.621205947
123.3,-670662.60102013,0.93420477797019,670662.60102013,39307.286550899
123.4,-669107.85782294,0.93435730571931,669107.85782294,39216.163629642
123.5,-667556.71914604,0.93450947987562,667556.71914604,39125.251952604
123.6,-666009.17600095,0.93466130125882,666009.17600095,39034.551027621
123.7,-664465.22053993,0.93481277068672,664465.22053993,38944.0603665
123.8,-662924.84409975,0.93496388897523,662924.84409975,38853.779483279
123.9,-661388.03929728,0.93511465693835,661388.03929728,38763.70789217
124,-659854.79603599,0.93526507538824,659854.79603599,38673.84510431
124.1,-658325.10750207,0.93541514513512,658325.10750207,38584.19063944
124.2,-656798.96543871,0.93556486698739,656798.96543871,38494.744013303
124.3,-655276.36123335,0.93571424175152,655276.36123335,38405.504744078
124.4,-653757.28674878,0.93586327023214,653757.28674878,38316.472351073
124.5,-652241.73380635,0.93601195323203,652241.73380635,38227.646354704
124.6,-650729.69411052,0.93616029155208,650729.69411052,38139.026276335
124.7,-649221.1601589,0.93630828599132,649221.1601589,38050.6116391
124.8,-647716.12243231,0.93645593734696,647716.12243231,37962.40196559
124.9,-646214.57438179,0.93660324641433,646214.57438179,37874.39678215
125,-644716.50730506,0.93675021398694,644716.50730506,37786.595615213
125.1,-643221.91289422,0.93689684085645,643221.91289422,37698.99799047
125.2,-641730.78309149,0.93704312781267,641730.78309149,37611.603435835
125.3,-640243.11014459,0.93718907564361,640243.11014459,37524.411480338
125.4,-638758.88618588,0.93733468513544,638758.88618588,37437.421655006
125.5,-637278.10289297,0.93747995707248,637278.10289297,37350.633491954
125.6,-635800.7523703,0.93762489223728,635800.7523703,37264.046522137
125.7,-634326.82624549,0.93776949141054,634326.82624549,37177.660279624
125.8,-632856.3172858,0.93791375537117,632856.3172858,37091.474299549
125.9,-631389.21795976,0.93805768489627,631389.21795976,37005.488118047
126,-629925.51906755,0.93820128076112,629925.51906755,36919.701270976
126.1,-628465.21354352,0.93834454373922,628465.21354352,36834.113297517
126.2,-627008.29316957,0.93848747460228,627008.29316957,36748.723734897
126.3,-625554.75021582,0.93863007412022,625554.75021582,36663.532124173
126.4,-624104.57697858,0.93877234306115,624104.57697858,36578.538006466
126.5,-622657.76542595,0.93891428219146,622657.76542595,36493.740922701
126.6,-621214.30762312,0.93905589227568,621214.30762312,36409.140417546
126.7,-619774.19663187,0.93919717407664,619774.19663187,36324.736035431
126.8,-618337.42399159,0.93933812835536,618337.42399159,36240.527321193
126.9,-616903.98228238,0.93947875587112,616903.98228238,36156.513821836
127,-615473.86329106,0.93961905738141,615473.86329106,36072.695083603
127.1,-614047.05980172,0.939759033642,614047.05980172,35989.070655521
127.2,-612623.56351289,0.93989868540688,612623.56351289,35905.640086368
127.3,-611203.36806557,0.9400380134283,611203.36806557,35822.402929263
127.4,-609786.46429791,0.94017701845678,609786.46429791,35739.358733433
127.5,-608372.84532975,0.94031570124108,608372.84532975,35656.507052299
127.6,-606962.50355716,0.94045406252823,606962.50355716,35573.847439911
127.7,-605555.43098197,0.94059210306354,605555.43098197,35491.379450235
127.8,-604151.62075849,0.94072982359058,604151.62075849,35409.102639633
127.9,-602751.0647586,0.94086722485119,602751.0647586,35327.016565314
128,-601353.75535408,0.94100430758551,601353.75535408,35245.120783851
128.1,-599959.68526083,0.94114107253195,599959.68526083,35163.4148548
128.2,-598568.84694818,0.94127752042722,598568.84694818,35081.898338038
128.3,-597181.23248985,0.9414136520063,597181.23248985,35000.570793857
128.4,-595796.83548813,0.9415494680025,595796.83548813,34919.431785542
128.5,-594415.64746287,0.94168496914739,594415.64746287,34838.480874592
128.6,-593037.66177796,0.94182015617088,593037.66177796,34757.717626594
128.7,-591662.87013792,0.94195502980116,591662.87013792,34677.141605411
128.8,-590291.26569594,0.94208959076475,590291.26569594,34596.752376433
128.9,-588922.84115265,0.94222383978648,588922.84115265,34516.549508477
129,-587557.5886103,0.9423577775895,587557.5886103,34436.532567624
129.1,-586195.50091376,0.94249140489528,586195.50091376,34356.701122612
129.2,-584836.57103123,0.94262472242363,584836.57103123,34277.054745445
129.3,-583480.79143912,0.94275773089267,583480.79143912,34197.59300607
129.4,-582128.15477159,0.94289043101888,582128.15477159,34118.315477501
129.5,-580778.65437335,0.94302282351706,580778.65437335,34039.221731223
129.6,-579432.28174321,0.94315490910035,579432.28174321,33960.311341872
129.7,-578089.03070615,0.94328668848027,578089.03070615,33881.583883216
129.8,-576748.89349474,0.94341816236664,576748.89349474,33803.038931923
129.9,-575411.86255232,0.94354933146767,575411.86255232,33724.676064423
130,-574077.93123863,0.94368019648993,574077.93123863,33646.494859239
130.1,-572747.09254127,0.94381075813833,572747.09254127,33568.494896064
130.2,-571419.33904652,0.94394101711616,571419.33904652,33490.675754014
130.3,-570094.66355102,0.94407097412508,570094.66355102,33413.037012801
130.4,-568773.05846033,0.94420062986512,568773.05846033,33335.578256996
130.5,-567454.51813378,0.94432998503469,567454.51813378,33258.299066886
130.6,-566139.0340503,0.94445904033057,566139.0340503,33181.199026915
130.7,-564826.59960576,0.94458779644793,564826.59960576,33104.277722588
130.8,-563517.20748251,0.94471625408034,563517.20748251,33027.534738776
130.9,-562210.85109427,0.94484441391975,562210.85109427,32950.969661225
131,-560907.52276264,0.94497227665651,560907.52276264,32874.582078211
131.1,-559607.21600079,0.94509984297937,559607.21600079,32798.371578677
131.2,-558309.9240053,0.94522711357549,558309.9240053,32722.337752516
131.3,-557015.63873802,0.94535408913042,557015.63873802,32646.480188543
131.4,-555724.35432304,0.94548077032814,555724.35432304,32570.79847846
131.5,-554436.06315864,0.94560715785102,554436.06315864,32495.29221592
131.6,-553150.75838544,0.94573325237987,553150.75838544,32419.960993084
131.7,-551868.43375196,0.94585905459391,551868.43375196,32344.804404217
131.8,-550589.08095002,0.9459845651708,550589.08095002,32269.822045241
131.9,-549312.69456971,0.94610978478662,549312.69456971,32195.013512585
132,-548039.26719954,0.94623471411587,548039.26719954,32120.378401963
132.1,-546768.79198497,0.9463593538315,546768.79198497,32045.916311303
132.2,-545501.26160923,0.94648370460491,545501.26160923,31971.626840723
132.3,-544236.66998548,0.94660776710592,544236.66998548,31897.509589461
132.4,-542975.00990197,0.9467315420028,542975.00990197,31823.56415808
132.5,-541716.27448077,0.9468550299623,541716.27448077,31749.790148923
132.6,-540460.45725588,0.9469782316496,540460.45725588,31676.187163251
132.7,-539207.55142732,0.94710114772834,539207.55142732,31602.754806571
132.8,-537957.54997192,0.94722377886061,537957.54997192,31529.49268221
132.9,-536710.44636793,0.947346125707,536710.44636793,31456.400394844
133,-535466.23347469,0.94746818892653,535466.23347469,31383.477551347
133.1,-534224.90533886,0.94758996917671,534224.90533886,31310.723759745
133.2,-532986.45464858,0.94771146711353,532986.45464858,31238.138626912
133.3,-531750.87495205,0.94783268339146,531750.87495205,31165.721762002
133.4,-530518.15964039,0.94795361866344,530518.15964039,31093.472775652
133.5,-529288.30204793,0.9480742735809,529288.30204793,31021.391278319
133.6,-528061.29529735,0.94819464879378,528061.29529735,30949.476881271
133.7,-526837.13342007,0.94831474495048,526837.13342007,30877.729198061
133.8,-525615.80931345,0.94843456269791,525615.80931345,30806.14784201
133.9,-524397.31668147,0.9485541026815,524397.31668147,30734.732427043
134,-523181.64850903,0.94867336554516,523181.64850903,30663.482568899
134.1,-521968.7984848,0.94879235193131,521968.7984848,30592.397883269
134.2,-520758.76018743,0.94891106248089,520758.76018743,30521.477987555
134.3,-519551.52710154,0.94902949783336,519551.52710154,30450.722499556
134.4,-518347.09254006,0.94914765862667,518347.09254006,30380.131038332
134.5,-517145.45037748,0.94926554549731,517145.45037748,30309.703223605
134.6,-515946.59329807,0.94938315908031,515946.59329807,30239.438676231
134.7,-514750.51564256,0.94950050000919,514750.51564256,30169.337017532
134.8,-513557.21109418,0.94961756891604,513557.21109418,30099.397870331
134.9,-512366.67316901,0.94973436643145,512366.67316901,30029.620856966
135,-511178.89447863,0.94985089318459,511178.89447863,29960.005602169
135.1,-509993.8695215,0.94996714980312,509993.8695215,29890.551730612
135.2,-508811.59161881,0.95008313691328,508811.59161881,29821.258868052
135.3,-507632.05461719,0.95019885513985,507632.05461719,29752.126641418
135.4,-506455.2520394,0.95031430510617,506455.2520394,29683.154678957
135.5,-505281.17757097,0.95042948743412,505281.17757097,29614.342608197
135.6,-504109.82470384,0.95054440274413,504109.82470384,29545.690059397
135.7,-502941.18746363,0.95065905165522,502941.18746363,29477.196662279
135.8,-501775.25938548,0.95077343478497,501775.25938548,29408.862047892
135.9,-500612.0340499,0.9508875527495,500612.0340499,29340.685848101
136,-499451.50516705,0.95100140616354,499451.50516705,29272.667695986
136.1,-498293.66741447,0.95111499564036,498293.66741447,29204.807224213
136.2,-497138.51316431,0.95122832179183,497138.51316431,29137.104068404
136.3,-495986.03671279,0.9513413852284,495986.03671279,29069.557862795
136.4,-494836.23227299,0.95145418655909,494836.23227299,29002.16824468
136.5,-493689.09314905,0.95156672639153,493689.09314905,28934.934850723
136.6,-492544.61351193,0.95167900533194,492544.61351193,28867.857318682
136.7,-491402.78722393,0.9517910239851,491402.78722393,28800.935287139
136.8,-490263.60761652,0.95190278295443,490263.60761652,28734.168395088
136.9,-489127.06879531,0.95201428284192,489127.06879531,28667.556283062
137,-487993.16487117,0.9521255242482,487993.16487117,28601.098592848
137.1,-486861.88956154,0.95223650777247,486861.88956154,28534.794966151
137.2,-485733.2366914,0.95234723401256,485733.2366914,28468.645045261
137.3,-484607.20062444,0.95245770356491,484607.20062444,28402.648475397
137.4,-483483.77459922,0.95256791702459,483483.77459922,28336.804899339
137.5,-482362.95301074,0.95267787498526,482362.95301074,28271.113963458
137.6,-481244.729839,0.95278757803923,481244.729839,28205.575313498
137.7,-480129.09883988,0.95289702677744,480129.09883988,28140.188596303
137.8,-479016.05415164,0.95300622178944,479016.05415164,28074.953460184
137.9,-477905.58985539,0.95311516366343,477905.58985539,28009.869553917
138,-476797.69965253,0.95322385298623,476797.69965253,27944.936526441
138.1,-475692.37816251,0.95333229034331,475692.37816251,27880.154027479
138.2,-474589.61875895,0.95344047631879,474589.61875895,27815.521708896
138.3,-473489.41590856,0.95354841149542,473489.41590856,27751.03922228
138.4,-472391.7633139,0.95365609645462,472391.7633139,27686.706219723
138.5,-471296.65548545,0.95376353177643,471296.65548545,27622.522355308
138.6,-470204.08633502,0.95387071803958,470204.08633502,27558.487283184
138.7,-469114.04990068,0.95397765582143,469114.04990068,27494.600658077
138.8,-468026.54053252,0.95408434569802,468026.54053252,27430.862136552
138.9,-466941.5522978,0.95419078824406,466941.5522978,27367.271374659
139,-465859.07930737,0.95429698403289,465859.07930737,27303.828030713
139.1,-464779.11559971,0.95440293363657,464779.11559971,27240.531762012
139.2,-463701.65553642,0.95450863762581,463701.65553642,27177.382227972
139.3,-462626.69331568,0.95461409656998,462626.69331568,27114.379088683
139.4,-461554.2230283,0.95471931103717,461554.2230283,27051.522004151
139.5,-460484.23907555,0.95482428159413,460484.23907555,26988.810636354
139.6,-459416.73542781,0.95492900880628,459416.73542781,26926.24464715
139.7,-458351.70665085,0.95503349323776,458351.70665085,26863.823700021
139.8,-457289.14644414,0.95513773545138,457289.14644414,26801.547457445
139.9,-456229.04984212,0.95524173600867,456229.04984212,26739.415585439
140,-455171.41075719,0.95534549546982,455171.41075719,26677.427748748
